746;60;{11101101111111101010}
428;26;{11001100010001100100}
338;18;{10001100010001100000}
822;67;{11111101111111101110}
451;29;{10101100010101100100}
217;7;{10000000010001100000}
849;71;{11111101111111111110}
713;56;{11101100111111110110}
633;46;{11101100110101110110}
606;42;{11101100110101100110}
686;52;{11101100111111100110}
226;8;{10001000000001100000}
275;11;{10001000010001100000}
168;4;{10000000000001100000}
330;15;{11001000010001100000}
393;22;{11001100010001100000}
516;34;{10101100110101100010}
281;12;{11001000000001100000}
549;39;{11101100100101110010}
666;50;{11101101110101101010}
651;48;{11101100111111100010}
521;36;{11101100110100100010}
556;40;{11101100110100100110}
789;65;{11111101110101111111}
873;81;{11111111111111111110}
742;57;{11111101110101101110}
893;85;{11111111111111111111}
769;61;{11111101110101111110}
869;75;{11111101111111111111}
707;53;{11111101110101101010}
787;63;{11111101111111101010}
571;41;{11111001010101111000}
118;2;{10000000000000100000}
176;6;{10001000000000100000}
460;31;{11001001010001101100}
506;33;{11101100010101100100}
344;19;{11001100000001100000}
