742;57;{11111101110101101110}
849;71;{11111101111111111110}
893;85;{11111111111111111111}
822;67;{11111101111111101110}
474;33;{10011101010001101000}
869;75;{11111101111111111111}
873;81;{11111111111111111110}
466;30;{11011001010001101000}
611;46;{10101101110101101010}
529;37;{11011101010001101000}
787;63;{11111101111111101010}
789;65;{11111101110101111111}
666;50;{11101101110101101010}
226;8;{10001000000001100000}
707;53;{11111101110101101010}
56;1;{00000000000000100000}
617;47;{11101101100101101010}
769;61;{11111101110101111110}
338;18;{10001100010001100000}
217;7;{10000000010001100000}
467;31;{10101100100101100010}
350;19;{11001000010001100001}
176;6;{10001000000000100000}
516;34;{10101100110101100010}
591;45;{11011101010001111100}
118;2;{10000000000000100000}
393;22;{11001100010001100000}
652;49;{10111101110101101010}
564;41;{11011101010001101100}
330;15;{11001000010001100000}
746;60;{11101101111111101010}
280;14;{10000100010001100000}
275;11;{10001000010001100000}
428;26;{11001100010001100100}
431;29;{10110001010101101000}
