522;35;{11101100100101100010}
678;52;{11101100111111110010}
849;71;{11111101111111111110}
746;60;{11101101111111101010}
666;50;{11101101110101101010}
196;9;{10100000000100100000}
707;53;{11111101110101101010}
787;63;{11111101111111101010}
822;67;{11111101111111101110}
309;17;{11101000000100100000}
742;57;{11111101110101101110}
471;29;{11101100010101100000}
118;2;{10000000000000100000}
633;46;{11101100110101110110}
286;15;{11000100000001100000}
571;38;{11101100110101100010}
606;42;{11101100110101100110}
651;48;{11101100111111100010}
62;1;{10000000000000000000}
280;13;{11001000010000100000}
652;49;{10111101110101101010}
367;23;{11000001010001101000}
516;34;{10101100110101100010}
873;81;{11111111111111111110}
422;26;{11101100000101100000}
506;33;{11101100010101100100}
312;19;{10000001010001101000}
350;22;{10100000010101100101}
789;65;{11111101110101111111}
176;6;{10001000000000100000}
869;75;{11111101111111111111}
342;21;{11001000010000110100}
231;11;{10000100000001100000}
769;61;{11111101110101111110}
327;20;{11001000000001100010}
195;8;{10000000000001110000}
167;5;{10000000010000100000}
376;24;{11001001000001101000}
