591;42;{11101100110101100011}
466;30;{11011001010001101000}
742;57;{11111101110101101110}
375;25;{11001001010000101000}
822;67;{11111101111111101110}
370;23;{10001001010001101000}
666;50;{11101101110101101010}
571;38;{11101100110101100010}
746;60;{11101101111111101010}
869;75;{11111101111111111111}
707;53;{11111101110101101010}
652;49;{10111101110101101010}
529;37;{11011101010001101000}
607;44;{11111101010101101000}
474;33;{10011101010001101000}
254;14;{10001000010001000100}
501;34;{11011001010001101100}
304;15;{10101000000101100000}
769;61;{11111101110101111110}
425;27;{11001001010001101000}
502;35;{10101100100101100110}
617;47;{11101101100101101010}
849;71;{11111101111111111110}
787;63;{11111101111111101010}
873;81;{11111111111111111110}
893;85;{11111111111111111111}
713;56;{11101100111111110110}
411;26;{10011001010001101000}
789;65;{11111101110101111111}
642;48;{11111101010101101100}
112;3;{10000000000001000000}
231;10;{11001000000000100000}
611;46;{10101101110101101010}
353;18;{10101000010101100000}
168;4;{10000000000001100000}
579;41;{11111001010101101100}
